ts,x
7/2/2015 13:00,792.9067201604814
7/3/2015 2:30,791.8796389167502
7/3/2015 3:30,791.8796389167502
7/3/2015 4:00,792.9067201604814
7/3/2015 4:30,791.8796389167502
7/3/2015 5:00,791.8796389167502
7/3/2015 5:30,791.8796389167502
7/4/2015 11:30,791.8796389167502
7/4/2015 12:00,791.8796389167502
7/4/2015 12:30,791.8796389167502
7/4/2015 13:00,791.8796389167502
7/4/2015 13:30,791.8796389167502
7/4/2015 14:00,791.8796389167502
7/4/2015 19:00,792.9067201604814
7/4/2015 20:30,791.8796389167502
7/4/2015 21:00,791.8796389167502
7/4/2015 21:30,791.8796389167502
7/4/2015 22:00,791.8796389167502
7/5/2015 0:00,791.8796389167502
7/5/2015 0:30,791.8796389167502
7/5/2015 1:00,791.8796389167502
7/5/2015 1:30,791.8796389167502
7/7/2015 16:30,791.8796389167502
7/7/2015 17:00,791.8796389167502
7/7/2015 17:30,791.8796389167502
7/7/2015 18:00,791.8796389167502
7/7/2015 19:00,791.8796389167502
7/7/2015 20:00,791.8796389167502
7/7/2015 20:30,791.8796389167502
7/7/2015 22:00,792.9067201604814
7/7/2015 22:30,792.9067201604814
7/7/2015 23:30,792.9067201604814
7/8/2015 0:00,791.8796389167502
7/8/2015 0:30,792.9067201604814
7/8/2015 2:00,791.8796389167502
7/8/2015 2:30,792.9067201604814
7/8/2015 3:00,791.8796389167502
7/8/2015 3:30,792.9067201604814
7/8/2015 4:00,791.8796389167502
7/8/2015 4:30,792.9067201604814
7/8/2015 5:30,791.8796389167502
7/8/2015 6:00,792.9067201604814
7/8/2015 7:00,791.8796389167502
7/8/2015 7:30,791.8796389167502
7/8/2015 17:30,791.8796389167502
7/8/2015 18:30,791.8796389167502
7/8/2015 19:00,791.8796389167502
7/8/2015 19:30,792.9067201604814
7/8/2015 20:00,791.8796389167502
7/8/2015 23:30,792.9067201604814
7/9/2015 0:00,791.8796389167502
7/9/2015 1:30,791.8796389167502
7/9/2015 17:00,791.8796389167502
7/9/2015 17:30,792.9067201604814
7/9/2015 18:00,792.9067201604814
7/9/2015 18:30,792.9067201604814
7/9/2015 19:00,791.8796389167502
7/9/2015 19:30,792.9067201604814
7/9/2015 20:00,791.8796389167502
7/9/2015 20:30,792.9067201604814
