ts,x
7/2/2015 12:00,1020.0039024390244
7/2/2015 12:30,1020.0039024390244
7/2/2015 13:00,1020.0039024390244
7/3/2015 2:30,1020.0039024390244
7/3/2015 3:00,1020.0039024390244
7/3/2015 3:30,1020.0039024390244
7/3/2015 4:00,1021.0029268292683
7/3/2015 4:30,1020.0039024390244
7/3/2015 5:00,1021.0029268292683
7/3/2015 5:30,1021.0029268292683
7/3/2015 16:30,1020.0039024390244
7/3/2015 17:00,1020.0039024390244
7/3/2015 17:30,1020.0039024390244
7/3/2015 18:00,1020.0039024390244
7/3/2015 18:30,1020.0039024390244
7/4/2015 11:30,1020.0039024390244
7/4/2015 12:00,1020.0039024390244
7/4/2015 12:30,1020.0039024390244
7/4/2015 13:00,1020.0039024390244
7/4/2015 13:30,1020.0039024390244
7/4/2015 14:00,1020.0039024390244
7/4/2015 14:30,1020.0039024390244
7/4/2015 15:00,1020.0039024390244
7/4/2015 15:30,1020.0039024390244
7/4/2015 16:00,1020.0039024390244
7/4/2015 16:30,1020.0039024390244
7/4/2015 17:00,1020.0039024390244
7/4/2015 17:30,1020.0039024390244
7/4/2015 18:00,1020.0039024390244
7/4/2015 18:30,1020.0039024390244
7/4/2015 19:00,1020.0039024390244
7/4/2015 19:30,1020.0039024390244
7/4/2015 20:00,1020.0039024390244
7/4/2015 20:30,1020.0039024390244
7/4/2015 21:00,1020.0039024390244
7/4/2015 21:30,1020.0039024390244
7/4/2015 22:00,1020.0039024390244
7/4/2015 22:30,1021.0029268292683
7/4/2015 23:00,1020.0039024390244
7/4/2015 23:30,1020.0039024390244
7/5/2015 0:00,1021.0029268292683
7/5/2015 0:30,1020.0039024390244
7/5/2015 1:00,1021.0029268292683
7/5/2015 1:30,1021.0029268292683
7/5/2015 2:00,1020.0039024390244
7/7/2015 16:30,1023.0009756097561
7/7/2015 17:00,1023.0009756097561
7/7/2015 17:30,1023.0009756097561
7/7/2015 18:00,1021.0029268292683
7/7/2015 18:30,1021.0029268292683
7/7/2015 19:00,1023.0009756097561
7/7/2015 19:30,1021.0029268292683
7/7/2015 20:00,1023.0009756097561
7/7/2015 20:30,1023.0009756097561
7/7/2015 21:00,1023.0009756097561
7/7/2015 21:30,1023.0009756097561
7/7/2015 22:00,1023.0009756097561
7/7/2015 22:30,1023.0009756097561
7/7/2015 23:00,1023.0009756097561
7/7/2015 23:30,1023.0009756097561
7/8/2015 0:00,1023.0009756097561
7/8/2015 0:30,1023.0009756097561
7/8/2015 1:30,1023.0009756097561
7/8/2015 2:00,1023.0009756097561
7/8/2015 2:30,1023.0009756097561
7/8/2015 3:00,1023.0009756097561
7/8/2015 3:30,1023.0009756097561
7/8/2015 4:00,1023.0009756097561
7/8/2015 4:30,1023.0009756097561
7/8/2015 5:00,1023.0009756097561
7/8/2015 5:30,1023.0009756097561
7/8/2015 6:00,1023.0009756097561
7/8/2015 6:30,1023.0009756097561
7/8/2015 7:00,1023.0009756097561
7/8/2015 7:30,1023.0009756097561
7/8/2015 8:00,1023.0009756097561
7/8/2015 8:30,1023.0009756097561
7/8/2015 9:00,1023.0009756097561
7/8/2015 9:30,1023.0009756097561
7/8/2015 10:00,1023.0009756097561
7/8/2015 10:30,1023.0009756097561
7/8/2015 11:00,1023.0009756097561
7/8/2015 11:30,1021.0029268292683
7/8/2015 12:00,1021.0029268292683
7/8/2015 12:30,1023.0009756097561
7/8/2015 13:00,1023.0009756097561
7/8/2015 13:30,1023.0009756097561
7/8/2015 14:00,1021.0029268292683
7/8/2015 14:30,1021.0029268292683
7/8/2015 15:00,1021.0029268292683
7/8/2015 15:30,1021.0029268292683
7/8/2015 16:00,1021.0029268292683
7/8/2015 16:30,1021.0029268292683
7/8/2015 17:00,1021.0029268292683
7/8/2015 17:30,1021.0029268292683
7/8/2015 18:00,1021.0029268292683
7/8/2015 18:30,1021.0029268292683
