ts,z
7/2/2015 13:00,65.0
7/3/2015 2:30,65.0
7/3/2015 3:30,65.0
7/3/2015 4:00,65.0
7/3/2015 4:30,66.0
7/3/2015 5:00,66.0
7/3/2015 5:30,65.0
7/4/2015 11:30,66.0
7/4/2015 12:00,65.0
7/4/2015 12:30,65.0
7/4/2015 13:00,66.0
7/4/2015 13:30,65.0
7/4/2015 14:00,65.0
7/4/2015 19:00,65.0
7/4/2015 20:30,65.0
7/4/2015 21:00,65.0
7/4/2015 21:30,65.0
7/4/2015 22:00,65.0
7/5/2015 0:00,65.0
7/5/2015 0:30,66.0
7/5/2015 1:00,65.0
7/5/2015 1:30,65.0
7/7/2015 16:30,65.0
7/7/2015 17:00,65.0
7/7/2015 17:30,65.0
7/7/2015 18:00,64.0
7/7/2015 19:00,65.0
7/7/2015 20:00,65.0
7/7/2015 20:30,65.0
7/7/2015 22:00,65.0
7/7/2015 22:30,65.0
7/7/2015 23:30,64.0
7/8/2015 0:00,65.0
7/8/2015 0:30,65.0
7/8/2015 2:00,65.0
7/8/2015 2:30,64.0
7/8/2015 3:00,65.0
7/8/2015 3:30,65.0
7/8/2015 4:00,65.0
7/8/2015 4:30,65.0
7/8/2015 5:30,66.0
7/8/2015 6:00,65.0
7/8/2015 7:00,65.0
7/8/2015 7:30,65.0
7/8/2015 17:30,65.0
7/8/2015 18:30,65.0
7/8/2015 19:00,65.0
7/8/2015 19:30,65.0
7/8/2015 20:00,65.0
7/8/2015 23:30,65.0
7/9/2015 0:00,65.0
7/9/2015 1:30,65.0
7/9/2015 17:00,65.0
7/9/2015 17:30,66.0
7/9/2015 18:00,66.0
7/9/2015 18:30,65.0
7/9/2015 19:00,65.0
7/9/2015 19:30,66.0
7/9/2015 20:00,65.0
7/9/2015 20:30,65.0
7/9/2015 21:30,66.0
7/10/2015 19:30,65.0
7/10/2015 20:00,66.0
7/10/2015 21:00,65.0
7/10/2015 23:30,66.0
7/11/2015 0:00,66.0
7/11/2015 0:30,65.0
7/11/2015 1:00,65.0
7/11/2015 1:30,65.0
7/11/2015 2:30,65.0
7/11/2015 3:00,65.0
7/11/2015 4:00,65.0
7/11/2015 4:30,65.0
7/11/2015 6:00,65.0
7/11/2015 7:00,65.0
7/11/2015 8:00,65.0
7/11/2015 8:30,65.0
7/11/2015 9:30,65.0
7/11/2015 20:00,66.0
7/11/2015 22:00,65.0
7/11/2015 22:30,65.0
7/11/2015 23:00,65.0
7/11/2015 23:30,65.0
7/12/2015 0:00,66.0
7/12/2015 0:30,65.0
7/12/2015 1:30,66.0
7/12/2015 3:00,65.0
7/12/2015 3:30,65.0
7/12/2015 4:00,65.0
7/12/2015 4:30,65.0
7/12/2015 5:00,65.0
7/12/2015 6:30,65.0
7/12/2015 7:00,64.0
7/12/2015 7:30,65.0
7/12/2015 8:30,66.0
7/12/2015 19:30,65.0
7/12/2015 20:00,65.0
7/12/2015 21:00,65.0
7/12/2015 21:30,65.0
7/12/2015 23:30,65.0
7/13/2015 1:00,65.0
7/13/2015 2:00,65.0
7/13/2015 3:00,65.0
7/13/2015 4:00,65.0
7/13/2015 4:30,65.0
7/13/2015 5:30,65.0
7/13/2015 7:00,65.0
7/13/2015 8:00,65.0
7/13/2015 9:30,65.0
7/13/2015 13:00,65.0
7/13/2015 13:30,65.0
7/13/2015 18:00,65.0
7/13/2015 18:30,65.0
7/13/2015 19:30,65.0
7/13/2015 20:30,65.0
7/14/2015 0:00,65.0
7/14/2015 0:30,65.0
7/14/2015 1:00,65.0
7/14/2015 1:30,65.0
7/14/2015 2:30,65.0
7/14/2015 3:30,64.0
7/14/2015 4:30,65.0
7/14/2015 8:00,65.0
7/14/2015 9:00,65.0
7/14/2015 9:30,65.0
7/14/2015 11:00,65.0
